Graph,Algorithm,Max threads,median,std
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,8,0.9261469383675696,0.07292904248084452
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,10,0.9355239632217943,0.04789158686825859
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,12,0.9360408995721696,0.04551083990871717
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,14,0.9425092854519284,0.04438053083294508
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,16,0.9295878711061568,0.039632476919559075
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,18,0.9277264789305737,0.09302775293370345
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,20,0.9376166085707472,0.04913103302458122
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,22,0.9445795331414402,0.043508061994225085
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,24,0.943038700118535,0.041406588333594556
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,26,0.9401266089433704,0.04115665870873334
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,28,0.9462548686916002,0.05128308049454043
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,30,0.9354129908389717,0.04693809530647439
"('Preferential attachment 100 edges per vertice', 1000)",Kruskal,32,0.9413015582140281,0.06361516316031815
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,1,1.0000119745126657,0.03159678250298049
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,2,0.9908994036772271,0.4465351676886595
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,4,1.1941699990947592,0.5719773063848996
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,6,0.8396644789892754,0.6311176190723126
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,8,0.855350980665874,0.7114951420032546
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,10,1.472450685238835,0.7232488982940206
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,12,0.9979074024342489,0.7206578871572238
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,14,1.0412413561048455,0.7409007231044166
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,16,1.1393617531396367,0.7539343857370083
"('Preferential attachment 100 edges per vertice', 1000)",Sollin AL,18,1.2569430109046245,0.6074368432649747
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,1,1.0000023544156755,0.0826461166624796
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,2,1.0439067582609864,0.46932306671009194
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,4,1.2926411569910545,0.6538419131927191
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,6,0.8983814530443908,0.7633324473113068
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,8,0.9478357297186979,0.7037127998451408
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,10,0.8478596065931192,0.7142255720060471
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,12,0.5080495751842792,0.6842326352971121
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,14,0.690611954756951,0.693391713352602
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,16,0.7352700734511627,0.6840864584005355
"('Preferential attachment 100 edges per vertice', 1000)",Sollin FAL,18,0.6998506030988894,0.5825764432791589
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,1,1.0000075239760864,0.01862180607885852
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,2,0.8109397410872535,0.11212382039528415
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,4,1.0261374709348208,0.1567989037825714
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,6,1.1988628588218015,0.2537136496026784
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,8,1.4289971442418072,0.3191678494863752
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,10,1.5003584335296705,0.4238442006897082
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,12,1.6093901105857356,0.36951270659472235
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,14,1.8961082479328368,0.4388345448302271
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,16,1.9857755675726207,0.3378237004953554
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,18,1.8401787946235353,0.4189046368989149
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,20,1.8749469335491447,0.48330471347406223
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,22,2.072257087602532,0.44214009244015223
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,24,2.0327117000841746,0.29467783849209994
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,26,2.070214323842266,0.3507758832147043
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,28,2.0654854296725023,0.4641595969497951
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,30,2.1687096792739737,0.3780803782599723
"('Preferential attachment 100 edges per vertice', 10000)",Sollin AL,32,2.1191162437493496,0.3662217464275622
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,1,1.0,0.28506073967341683
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,2,1.4646899313303094,0.2962848426755758
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,4,2.5071309278077947,0.6000423571012906
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,6,3.106066356453086,0.9054006091536402
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,8,3.703835286857406,0.9055062841756772
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,10,3.9232972721923494,1.3267990545406754
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,12,3.951884219486472,1.0231345627512713
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,14,4.013899638260609,1.3969668204137504
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,16,4.266587236814905,1.2187198364054372
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,18,4.152635878003698,1.467438407768344
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,20,4.184939054531007,1.8564569468617955
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,22,4.53820566093203,1.457430291429191
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,24,4.478098915924848,1.4689540861263266
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,26,4.119623181195146,1.737130198615796
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,28,4.0136150447857855,1.5092787219600197
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,30,3.5147366510230533,1.3867115113639867
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Kruskal,32,4.124078916526524,1.235457365870228
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,1,1.0000027081513212,0.24143184993819328
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,2,1.0193159030327417,0.32144916639520627
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,4,0.9528022709343367,0.18081961735251914
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,6,1.1459916261749683,0.2709893818076935
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,8,1.1541962116427316,0.38937379248019605
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,10,1.3095002265238798,0.35688073282729194
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,12,1.3781037804439522,0.30988935242867766
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,14,1.4381561004659957,0.41846126635663544
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,16,1.5766235120118834,0.3137204963922841
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,18,1.6653896247444506,0.459299341453362
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,20,1.8580791200286448,0.31593371572837914
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,22,1.892750022911387,0.29905419130421945
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,24,2.0702219146210457,0.42696036135484877
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,26,2.0714552217387485,0.5494653908804599
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,28,2.203455405898148,0.6503377695762048
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,30,2.28489204874245,0.3708746009195099
"('Preferential attachment 1000 edges per vertice', 10000)",Filter Sollin,32,2.276060898859277,0.4107670773661678
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,1,1.0,0.14841037054776587
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,2,1.1709606730264341,0.1530680928106704
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,4,1.4678458498282652,0.2537495820330658
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,6,1.5176482168736252,0.21094128544528196
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,8,1.468916551695138,0.25286179597937125
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,10,1.5519241255034328,0.25075563983122384
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,12,1.5077747744407959,0.2609539492637397
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,14,1.5361098581193897,0.20998903944790595
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,16,1.3914472482019404,0.283588613446816
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,18,1.4002590360687945,0.28583782397203283
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,20,1.480210673636309,0.32205489467206344
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,22,1.5588205351181592,0.27398933943597653
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,24,1.4601394540416275,0.2591801264342179
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,26,1.623402552452673,0.26266093323736767
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,28,1.5479608528374191,0.1973370881384542
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,30,1.4790929282948353,0.257462637844833
"('Preferential attachment 1000 edges per vertice', 10000)",Kruskal,32,1.5489097592646377,0.2493526767641558
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,1,1.0,0.03636148412179431
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,2,1.1033059514497232,0.03286214213700188
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,4,1.1507297023020968,0.0254234136766644
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,6,0.686140546235405,0.4151453410903223
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,8,1.2340913358504544,0.1939011665995986
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,10,1.516114007312566,0.2940292876447273
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,12,1.36138776214261,0.2297398122830606
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,14,1.482427367699013,0.059247555599651405
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,16,1.6190508978169462,0.35933021717584646
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,18,1.640764209702399,0.2994761506013537
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,20,1.569972432218062,0.06441119710609727
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,22,1.008781721967448,0.8193973878705714
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,24,1.9283605434120257,0.0034410623241356367
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,26,1.7180752588650352,0.30938245133543346
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,28,1.0880304525963942,0.8533472796637012
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,30,0.8502945861518569,0.7044749476051392
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin AL,32,1.8760703172673208,0.035011760161737196
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,1,1.0,0.22515611537187138
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,2,1.2075803261407587,0.24354797733896033
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,4,1.2679505378207785,0.2688070969255112
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,6,1.4341956543230328,0.29481787579059693
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,8,1.590937522514334,0.3548458446718876
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,10,1.7523642803580566,0.3729858458669755
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,12,1.8641848114410773,0.34008072429824193
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,14,2.0151647887950737,0.39058008001103883
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,16,2.070036378534697,0.3684580898959096
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,18,2.1838733930224272,0.4135340239245326
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,20,2.279887455672035,0.42584006561074855
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,22,2.365129354578222,0.5316081745764009
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,24,2.4769055415482217,0.5319742293140716
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,26,2.521331034207802,0.40380433978927216
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,28,2.6537458782643712,0.5468582719336669
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,30,2.70962908808151,0.4399525349010669
"('Preferential attachment 1000 edges per vertice', 10000)",Sollin FAL,32,2.8364107598856783,0.5601594493168435
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,1,1.0000003942986952,0.010540925163725973
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,2,0.08177471180097552,0.0014464815595622957
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,4,0.0409677963464188,0.00042815373721418924
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,6,0.04093297268921908,0.0002790601253671541
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,8,0.04011979028426917,0.00017525396048194064
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,10,0.02641663337779197,0.000310118605520053
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,12,0.02612507422390094,0.00045518545872371183
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,14,0.02551503986333578,0.0005297698960946953
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,16,0.02354870566079334,0.00045244882916787834
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka mixed merge,18,0.022510591315852847,0.000618093811419013
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,1,1.0000000756256697,0.009204842663000366
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,2,0.0853682795514607,0.0019252823408377226
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,4,0.042806185727349955,0.00031787433883840796
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,6,0.04277484603745268,0.00019212636199201485
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,8,0.04195884218731459,0.00047364922567146565
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,10,0.0274758996507749,0.0003730790252055519
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,12,0.027285796069862284,0.0005475047923125109
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,14,0.026685608225211134,0.0005471392465384388
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,16,0.024535193117201034,0.0004530448152687929
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Boruvka then merge,18,0.02379604966208835,0.0006093414046054563
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,1,1.0000004235173405,0.016082734314759088
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,2,0.9107813427051223,0.02145711021243746
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,4,1.0161093631734635,0.024483971645763675
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,6,1.1468324934257104,0.016157389442567806
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,8,1.2275297200512862,0.022703037224346106
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,10,1.297154466469053,0.024462376062472455
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,12,1.3448172101940843,0.024775630238667735
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,14,1.3801323416874518,0.02662349449271707
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,16,1.3658337715071325,0.03482882820756334
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Dense Boruvka,18,1.345688034191082,0.03979047888141039
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,1,1.000003952313543,0.01371594985725771
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,2,0.08232170780160959,0.00144677703967537
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,4,0.04122461986529487,0.00023243438945337266
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,6,0.0411550443828944,0.00041559832271761184
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,8,0.040355912555407505,0.0006056998472674046
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,10,0.02652875194456028,0.00022916928987800286
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,12,0.026104351864650148,0.0003822780840004076
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,14,0.025457916747486854,0.0005382375475982067
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,16,0.023501454967697944,0.00040060340082838315
"('Preferential attachment 20 edges per vertice', 2000)",BGL: Local merge,18,0.022669633426377036,0.0005863396561887215
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,1,1.0000010327549513,0.3071467640176464
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,2,0.8360357450886169,0.14439125722451215
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,4,0.774379125241152,0.09518785913679158
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,6,0.7957194930686352,0.14117200400702493
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,8,0.5786037200583651,0.12643604899086153
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,10,0.5787899595109817,0.12160235694395402
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,12,0.5282966044383318,0.1315244917343069
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,14,0.5279823781301229,0.11995077154644733
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,16,0.4338514022002192,0.09686186427554634
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,18,0.41066446812683843,0.10150386370215472
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,20,0.4344763882917235,0.10444079133999769
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,22,0.402259530903149,0.09526118096209146
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,24,0.353459336509209,0.10916359378193272
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,26,0.33018255314372524,0.08046127206846937
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,28,0.25389155399369634,0.07224759120040963
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,30,0.2770333677646998,0.07666044685474838
"('Preferential attachment 20 edges per vertice', 2000)",Filter Kruskal,32,0.18353634470032876,0.04740480728515043
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,1,1.0000000177319148,0.03236520155500301
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,2,0.3971057999995713,0.2550629401906283
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,4,0.43968874318438467,0.24963368269514574
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,6,0.62172324099281,0.24996450079793106
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,8,0.5445972900511244,0.19123056914722106
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,10,0.5182278579661244,0.18667941499087878
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,12,0.5230902667626662,0.15354006811041424
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,14,0.5159325044182805,0.15566714656275812
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,16,0.5073716812660072,0.1371833106883015
"('Preferential attachment 20 edges per vertice', 2000)",Filter Sollin,18,0.504770548980179,0.1211454775031913
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,1,1.0,0.10411248660387563
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,2,0.8107854653813474,0.07936915279386922
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,4,0.7990917057163858,0.059362059037140695
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,6,0.775051865530001,0.09843989650889354
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,8,0.7685384717825152,0.05485314191474706
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,10,0.7540587147193175,0.06515731100328997
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,12,0.7334396406381515,0.05164903436468149
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,14,0.7461510772067225,0.054550584587089695
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,16,0.7317822550041045,0.05961324109568987
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,18,0.7294132510340848,0.05405392242262725
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,20,0.7690037845189304,0.048018991451527
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,22,0.7521920876444297,0.039211114578258294
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,24,0.7621119774386163,0.08553918345274433
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,26,0.7695954302280226,0.0478688907535583
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,28,0.7692185006918497,0.06509208064789167
"('Preferential attachment 20 edges per vertice', 2000)",Kruskal,30,0.7636497630240151,0.04433987869582953
